Time (s),1. Current A(RMS) (1),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),0x0081_Unit_in_pre-operational  ,,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),0x0081_Low_batt  ,,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),0x0081_Supply_critical  ,,Time (s),1. Iq A (0.0625),,
499.9817,21,,499.9634,2.3125,,499.9814,1.0,,499.9635,10.0,,499.9817,0,,500.0018,13.875,,,,,499.9814,108.875,,499.9814,31,,499.9817,13.9375,,500.0018,1.25,,,,,499.9634,1.68359375,,499.9634,-0.25,,500.0018,22.875,,,,,500.0018,21.8125,,
500.0017,22,,499.9819,0.8125,,500.0014,1.0,,499.9819,10.0,,500.0017,0,,500.0218,12.9375,,,,,500.0014,108.875,,500.0014,31,,500.0017,13.0,,500.0218,1.125,,,,,499.9819,1.68359375,,499.9819,-0.3125,,500.0218,21.3125,,,,,500.0218,22.9375,,
500.0217,20,,500.0019,-1.8125,,500.0214,1.0,,500.0019,9.3,,500.0217,0,,500.0418,12.9375,,,,,500.0214,108.9375,,500.0214,31,,500.0217,13.0,,500.0418,1.3125,,,,,500.0019,1.7109375,,500.0019,0.0,,500.0418,21.3125,,,,,500.0418,20.375,,
500.0416,19,,500.0219,-0.75,,500.0414,1.0,,500.022,9.3,,500.0416,0,,500.0618,13.875,,,,,500.0414,108.9375,,500.0414,31,,500.0416,13.9375,,500.0618,1.25,,,,,500.0219,1.7109375,,500.0219,0.0625,,500.0618,22.875,,,,,500.0618,21.8125,,
500.0616,20,,500.0419,0.8125,,500.0614,1.0,,500.0419,10.0,,500.0616,0,,500.0833,13.875,,,,,500.0614,108.875,,500.0614,31,,500.0616,13.9375,,500.0833,1.3125,,,,,500.0419,1.7109375,,500.0419,-0.1875,,500.0833,22.875,,,,,500.0833,21.8125,,
500.0832,21,,500.0619,-1.8125,,500.0831,1.0,,500.0619,10.0,,500.0832,0,,500.1032,13.875,,,,,500.0831,108.9375,,500.0831,31,,500.0832,15.0625,,500.1032,1.1875,,,,,500.0619,1.74609375,,500.0619,0.125,,500.1032,22.875,,,,,500.1032,22.375,,
500.1031,21,,500.0834,-0.75,,500.1029,1.0,,500.0835,10.8,,500.1031,0,,500.1231,15.0,,,,,500.1029,108.875,,500.1029,31,,500.1031,14.625,,500.1231,1.4375,,,,,500.0834,1.73046875,,500.0834,0.0625,,500.1231,24.6875,,,,,500.1231,26.25,,
500.123,22,,500.1033,-1.8125,,500.1229,1.0,,500.1034,10.5,,500.123,0,,500.1418,14.5625,,,,,500.1229,108.875,,500.1229,31,,500.123,15.75,,500.1418,1.375,,,,,500.1033,1.765625,,500.1033,0.25,,500.1418,24.0,,,,,500.1418,22.9375,,
500.1416,24,,500.1232,2.875,,500.1414,1.0625,,500.1233,11.3,,500.1416,0,,500.1617,15.6875,,,,,500.1414,108.9375,,500.1414,31,,500.1416,15.75,,500.1617,1.1875,,,,,500.1232,1.6953125,,500.1232,-0.4375,,500.1617,25.8125,,,,,500.1617,25.25,,
500.1616,24,,500.1419,-0.75,,500.1614,1.0625,,500.1419,11.3,,500.1616,0,,500.1833,13.3125,,,,,500.1614,108.9375,,500.1614,31,,500.1616,13.375,,500.1833,1.125,,,,,500.1419,1.67578125,,500.1419,0.1875,,500.1833,21.9375,,,,,500.1833,22.6875,,
500.1832,22,,500.1619,-0.75,,500.1831,1.0625,,500.1619,9.600000000000001,,500.1832,0,,500.2017,12.625,,,,,500.1831,108.9375,,500.1831,31,,500.1832,15.375,,500.2017,1.3125,,,,,500.1619,1.75390625,,500.1619,0.125,,500.2017,20.8125,,,,,500.2017,20.6875,,
500.2016,19,,500.1834,0.8125,,500.2014,1.0625,,500.1835,11.0,,500.2016,0,,500.2217,15.3125,,,,,500.2014,108.9375,,500.2014,31,,500.2016,15.375,,500.2217,1.125,,,,,500.1834,1.73046875,,500.1834,-0.25,,500.2217,25.1875,,,,,500.2217,22.6875,,
500.2216,22,,500.2018,-2.3125,,500.2214,1.0625,,500.2019,11.0,,500.2216,0,,500.2417,14.5625,,,,,500.2214,108.9375,,500.2214,31,,500.2216,14.625,,500.2417,1.25,,,,,500.2018,1.75390625,,500.2018,0.0625,,500.2417,24.0,,,,,500.2417,24.125,,
500.2416,21,,500.2218,0.8125,,500.2414,1.0625,,500.2219,10.5,,500.2416,0,,500.2632,15.3125,,,,,500.2414,108.9375,,500.2414,31,,500.2416,15.375,,500.2632,1.25,,,,,500.2218,1.75390625,,500.2218,-0.1875,,500.2632,25.1875,,,,,500.2632,24.4375,,
500.263,22,,500.2419,-1.8125,,500.2629,1.125,,500.2419,11.0,,500.263,0,,500.2833,15.3125,,,,,500.2629,108.9375,,500.2629,31,,500.263,16.0625,,500.2833,1.3125,,,,,500.2419,1.7734375,,500.2419,0.0625,,500.2833,25.1875,,,,,500.2833,24.125,,
500.2832,23,,500.2633,0.8125,,500.2831,1.125,,500.2634,11.5,,500.2832,0,,500.3033,16.0,,,,,500.2831,108.9375,,500.2831,31,,500.2832,17.0625,,500.3033,1.25,,,,,500.2633,1.80078125,,500.2633,-0.3125,,500.3033,26.3125,,,,,500.3033,25.875,,
500.3031,24,,500.2834,-0.75,,500.303,1.125,,500.2835,12.200000000000001,,500.3031,0,,500.3232,17.0,,,,,500.303,108.9375,,500.303,31,,500.3031,17.3125,,500.3232,1.3125,,,,,500.2834,1.80859375,,500.2834,0.0,,500.3232,28.0,,,,,500.3232,27.0625,,
500.3231,27,,500.3034,-0.75,,500.323,1.1875,,500.3034,12.4,,500.3231,0,,500.3433,17.25,,,,,500.323,108.875,,500.323,31,,500.3231,17.4375,,500.3433,1.4375,,,,,500.3034,1.81640625,,500.3034,0.0,,500.3433,28.375,,,,,500.3433,27.0625,,
500.3432,27,,500.3234,1.3125,,500.3431,1.1875,,500.3234,12.5,,500.3432,0,,500.3632,17.375,,,,,500.3431,108.9375,,500.3431,31,,500.3432,18.6875,,500.3632,1.4375,,,,,500.3234,1.8515625,,500.3234,-0.375,,500.3632,28.625,,,,,500.3632,27.3125,,
500.3631,30,,500.3434,-1.75,,500.363,1.25,,500.3435,13.4,,500.3631,0,,500.3833,18.625,,,,,500.363,108.9375,,500.363,31,,500.3631,19.4375,,500.3833,1.375,,,,,500.3434,1.87109375,,500.3434,0.0,,500.3833,30.625,,,,,500.3833,29.125,,
500.3831,30,,500.3634,-1.25,,500.383,1.25,,500.3635,13.9,,500.3831,0,,500.4031,19.375,,,,,500.383,108.9375,,500.383,31,,500.3831,18.4375,,500.4031,1.375,,,,,500.3634,1.84375,,500.3634,0.0625,,500.4031,31.875,,,,,500.4031,31.125,,
500.403,31,,500.3834,0.8125,,500.4028,1.3125,,500.3835,13.200000000000001,,500.403,0,,500.4219,18.375,,,,,500.4028,108.875,,500.4028,31,,500.403,17.4375,,500.4219,1.5,,,,,500.3834,1.81640625,,500.3834,-0.3125,,500.4219,30.25,,,,,500.4219,29.625,,
500.4218,29,,500.4032,0.25,,500.4216,1.375,,500.4033,12.5,,500.4218,0,,500.4433,17.375,,,,,500.4216,108.9375,,500.4216,31,,500.4218,17.4375,,500.4433,1.125,,,,,500.4032,1.82421875,,500.4032,-0.1875,,500.4433,28.625,,,,,500.4433,30.8125,,
500.4431,29,,500.422,-1.25,,500.443,1.4375,,500.4221,12.5,,500.4431,0,,500.4632,17.6875,,,,,500.443,108.9375,,500.443,31,,500.4431,17.75,,500.4632,1.5625,,,,,500.422,1.82421875,,500.422,-0.0625,,500.4632,29.125,,,,,500.4632,27.3125,,
500.4631,28,,500.4434,0.8125,,500.463,1.4375,,500.4435,12.700000000000001,,500.4631,0,,500.4835,17.6875,,,,,500.463,108.9375,,500.463,31,,500.4631,17.75,,500.4835,1.5,,,,,500.4434,1.82421875,,500.4434,-0.25,,500.4835,29.125,,,,,500.4835,27.625,,
500.4833,28,,500.4634,0.8125,,500.4832,1.4375,,500.4634,12.700000000000001,,500.4833,0,,500.5032,17.6875,,,,,500.4832,108.875,,500.4832,31,,500.4833,18.6875,,500.5032,1.5625,,,,,500.4634,1.8515625,,500.4634,-0.3125,,500.5032,29.125,,,,,500.5032,28.25,,
500.5031,27,,500.4835,-0.75,,500.503,1.4375,,500.4836,13.4,,500.5031,0,,500.5219,18.625,,,,,500.503,108.9375,,500.503,31,,500.5031,17.4375,,500.5219,1.375,,,,,500.4835,1.81640625,,500.4835,-0.0625,,500.5219,30.625,,,,,500.5219,30.0,,
500.5218,29,,500.5034,1.3125,,500.5217,1.4375,,500.5034,12.5,,500.5218,0,,500.5434,17.375,,,,,500.5217,108.9375,,500.5217,31,,500.5218,17.4375,,500.5434,1.375,,,,,500.5034,1.80078125,,500.5034,-0.25,,500.5434,28.625,,,,,500.5434,29.0625,,
500.5433,30,,500.5221,1.3125,,500.5432,1.5,,500.5221,12.5,,500.5433,0,,500.5632,17.0,,,,,500.5432,108.875,,500.5432,31,,500.5433,17.75,,500.5632,1.375,,,,,500.5221,1.82421875,,500.5221,-0.4375,,500.5632,28.0,,,,,500.5632,27.3125,,
500.5631,28,,500.5435,-1.3125,,500.563,1.5,,500.5436,12.700000000000001,,500.5631,0,,500.5834,17.6875,,,,,500.563,108.9375,,500.563,31,,500.5631,17.4375,,500.5834,1.4375,,,,,500.5435,1.81640625,,500.5435,-0.0625,,500.5834,29.125,,,,,500.5834,27.9375,,
500.5833,25,,500.5634,-1.25,,500.5832,1.5,,500.5634,12.5,,500.5833,0,,500.6032,17.375,,,,,500.5832,108.9375,,500.5832,31,,500.5833,18.6875,,500.6032,1.4375,,,,,500.5634,1.8515625,,500.5634,0.0,,500.6032,28.625,,,,,500.6032,28.5,,
500.6031,28,,500.5835,-1.25,,500.603,1.5,,500.5836,13.4,,500.6031,0,,500.6232,18.625,,,,,500.603,108.9375,,500.603,31,,500.6031,19.0,,500.6232,1.4375,,,,,500.5835,1.859375,,500.5835,0.0,,500.6232,30.625,,,,,500.6232,29.0625,,
500.623,29,,500.6033,0.8125,,500.6229,1.5,,500.6034,13.600000000000001,,500.623,0,,500.6434,18.9375,,,,,500.6229,108.875,,500.6229,31,,500.623,19.0,,500.6434,1.375,,,,,500.6033,1.859375,,500.6033,-0.25,,500.6434,31.125,,,,,500.6434,30.8125,,
500.6433,30,,500.6233,-1.3125,,500.6432,1.5,,500.6234,13.600000000000001,,500.6433,0,,500.6619,18.9375,,,,,500.6432,108.875,,500.6432,31,,500.6433,18.6875,,500.6619,1.375,,,,,500.6233,1.8515625,,500.6233,-0.0625,,500.6619,31.125,,,,,500.6619,30.8125,,
500.6618,30,,500.6435,-0.75,,500.6617,1.5,,500.6436,13.4,,500.6618,0,,500.6834,18.625,,,,,500.6617,108.9375,,500.6617,31,,500.6618,18.6875,,500.6834,1.5,,,,,500.6435,1.8515625,,500.6435,-0.0625,,500.6834,30.625,,,,,500.6834,29.9375,,
500.6833,29,,500.662,-1.3125,,500.6831,1.5625,,500.6621,13.4,,500.6833,0,,500.7032,18.625,,,,,500.6831,108.9375,,500.6831,31,,500.6833,19.0,,500.7032,1.25,,,,,500.662,1.859375,,500.662,-0.125,,500.7032,30.625,,,,,500.7032,30.25,,
500.7031,30,,500.6835,-0.75,,500.7029,1.5625,,500.6836,13.600000000000001,,500.7031,0,,500.7219,18.9375,,,,,500.7029,108.9375,,500.7029,31,,500.7031,17.75,,500.7219,1.4375,,,,,500.6835,1.82421875,,500.6835,0.0625,,500.7219,31.125,,,,,500.7219,30.5,,
500.7218,28,,500.7033,0.8125,,500.7217,1.5625,,500.7034,12.700000000000001,,500.7218,0,,500.7434,17.6875,,,,,500.7217,108.875,,500.7217,31,,500.7218,17.75,,500.7434,1.4375,,,,,500.7033,1.8359375,,500.7033,-0.125,,500.7434,29.125,,,,,500.7434,29.375,,
500.7433,28,,500.722,-1.8125,,500.7431,1.5625,,500.7221,12.700000000000001,,500.7433,0,,,,,,,,500.7431,108.875,,500.7431,31,,500.7433,18.6875,,,,,,,,500.722,1.8515625,,500.722,0.125,,,,,,,,,,,
500.763,28,,500.7435,-0.75,,500.7629,1.5625,,500.7436,13.4,,500.763,0,,,,,,,,500.7629,108.875,,500.7629,31,,500.763,17.3125,,,,,,,,500.7435,1.80859375,,500.7435,0.25,,,,,,,,,,,


<CONTROLLER_CONFIG>
BorgWarner DVT - Customer Version - Release 2021.10 - 64bit
Trace start date_time: 240122_162404
Node: 1
Login at level 4: OK
Software Version: 0705.0012
Software Checksum: 0x01c3
Software Description: Gen4 (T,P,PS - DRL PMAC)Wed Jan 20 16:5
Configuration Checksum: 0x9bdb

0x4641,0: 0x2b
0x4641,1: <Subindex is write only>
0x4641,2: Maximum Stator Current (Is max): 231A(RMS) (0x00e7)
0x4641,3: Minimum Magnetizing Current (Im min): -50.0A(RMS) (0xffce)
0x4641,4: <Subindex does not exist>
0x4641,5: Number of Pole Pairs (np): 16.0 (0x0010)
0x4641,6: <Subindex does not exist>
0x4641,7: Rated Stator Current: 70A(RMS) (0x0046)
0x4641,8: <Subindex does not exist>
0x4641,9: <Subindex does not exist>
0x4641,10: Stator Inductance PMAC (Ls): 299.9901771545409uH (0x13a9)
0x4641,11: <Subindex does not exist>
0x4641,12: Nominal battery voltage: 106.0V (0x06a0)
0x4641,13: Current control proportional gain (Kp): 0.02655029296875 (0x0366)
0x4641,14: Iq max headroom (PMAC geometric): 85.0006103515625% (0x6ccd)
0x4641,15: Current control integral gain: 0.004974365234375 (0x00a3)
0x4641,16: <Subindex does not exist>
0x4641,17: <Subindex does not exist>
0x4641,18: Voltage Constant (Ke): 0.02197265625V/rads (0x02d0)
0x4641,19: <Subindex does not exist>
0x4641,20: <Subindex does not exist>
0x4641,21: <Subindex does not exist>
0x4641,22: Openloop start FW%: 0.0% (0x0000)
0x4641,23: <Subindex does not exist>
0x4641,24: <Subindex does not exist>
0x4641,25: Frequency control Kp: 0.0625 (0x0010)
0x4641,26: Frequency control Ki: 0.19140625 (0x0031)
0x4641,27: <Subindex does not exist>
0x4641,28: <Subindex does not exist>
0x4641,29: <Subindex does not exist>
0x4641,30: Max drive mod index: 100.0% (0x1000)
0x4641,31: Max brake mod index: 100.0% (0x1000)
0x4641,32: <Subindex does not exist>
0x4641,33: Voltage Control Kp: 0.0 (0x0000)
0x4641,34: Voltage Control Ki: 0.0 (0x0000)
0x4641,35: <Subindex does not exist>
0x4641,36: <Subindex does not exist>
0x4641,37: <Subindex does not exist>
0x4641,38: <Subindex does not exist>
0x4641,39: <Subindex does not exist>
0x4641,40: <Subindex does not exist>
0x4641,41: <Subindex does not exist>
0x4641,42: <Subindex does not exist>
0x4641,43: Percentage minimum allowed saturation of Ls: 50.0% (0x4000)

0x4651,0: 0x0a
0x4651,1: Proportional speed gain (Kp): 1.0498046875 (0x10cc)
0x4651,2: Integral speed gain (Ki): 0.0078125 (0x0002)
0x4651,3: Low speed proportional speed gain (Kp_low): 0.0 (0x0000)
0x4651,4: Rollback integral speed gain (Ki_rollback): 0.0 (0x0000)
0x4651,5: Low speed integral speed gain (Ki_low): 0.0 (0x0000)
0x4651,6: Dw/dt damping gain (dw/dt): 0.0 (0x0000)
0x4651,7: Integral initialisation factor: 0.0 (0x0000)
0x4651,8: Speed calculation filter pole: 0.0 (0x0000)
0x4651,9: Pre-limit speed: 0rpm (0x0000)
0x4651,10: Maximum speed limit ramp down rate: 900rpm/s (0x0384)

0x4610,0: <Subindex does not exist>

0x4614,0: <Subindex does not exist>

0x4611,0: 0x12
0x4611,1: Pt 1 Max Torque: 140.0Nm (0x08c0)
0x4611,2: Pt 1 Speed: 10RPM (0x000a)
0x4611,3: Pt 2 Max Torque: 140.0Nm (0x08c0)
0x4611,4: Pt 2 Speed: 200RPM (0x00c8)
0x4611,5: Pt 3 Max Torque: 140.0Nm (0x08c0)
0x4611,6: Pt 3 Speed: 315RPM (0x013b)
0x4611,7: Pt 4 Max Torque: 99.0Nm (0x0630)
0x4611,8: Pt 4 Speed: 380RPM (0x017c)
0x4611,9: Pt 5 Max Torque: 80.0Nm (0x0500)
0x4611,10: Pt 5 Speed: 470RPM (0x01d6)
0x4611,11: Pt 6 Max Torque: 67.0Nm (0x0430)
0x4611,12: Pt 6 Speed: 560RPM (0x0230)
0x4611,13: Pt 7 Max Torque: 60.0Nm (0x03c0)
0x4611,14: Pt 7 Speed: 630RPM (0x0276)
0x4611,15: Pt 8 Max Torque: 54.0Nm (0x0360)
0x4611,16: Pt 8 Speed: 700RPM (0x02bc)
0x4611,17: Pt 9 Max Torque: 49.0Nm (0x0310)
0x4611,18: Pt 9 Speed: 750RPM (0x02ee)

0x4612,0: 0x12
0x4612,1: Pt 1 Voltage: 0.0V (0x0000)
0x4612,2: Voltage Cutback Map - Pt 1 Cutback: 0.0 (0x0000)
0x4612,3: Pt 2 Voltage: 60.0V (0x03c0)
0x4612,4: Voltage Cutback Map - Pt 2 Cutback: 0.0 (0x0000)
0x4612,5: Pt 3 Voltage: 60.0V (0x03c0)
0x4612,6: Voltage Cutback Map - Pt 3 Cutback: 0.0 (0x0000)
0x4612,7: Pt 4 Voltage: 60.0V (0x03c0)
0x4612,8: Voltage Cutback Map - Pt 4 Cutback: 0.0 (0x0000)
0x4612,9: Pt 5 Voltage: 60.0V (0x03c0)
0x4612,10: Voltage Cutback Map - Pt 5 Cutback: 0.5 (0x4000)
0x4612,11: Pt 6 Voltage: 71.0V (0x0470)
0x4612,12: Voltage Cutback Map - Pt 6 Cutback: 0.999969482421875 (0x7fff)
0x4612,13: Pt 7 Voltage: 116.0V (0x0740)
0x4612,14: Voltage Cutback Map - Pt 7 Cutback: 0.999969482421875 (0x7fff)
0x4612,15: Pt 8 Voltage: 120.0V (0x0780)
0x4612,16: Voltage Cutback Map - Pt 8 Cutback: 0.5 (0x4000)
0x4612,17: Pt 9 Voltage: 120.0V (0x0780)
0x4612,18: Voltage Cutback Map - Pt 9 Cutback: 0.0 (0x0000)

0x4619,0: <Subindex does not exist>

0x4650,0: 0x02
0x4650,1: 0x0000
0x4650,2: 0x0000

0x4630,0: 0x15
0x4630,1: Mtr1 Enc Pullup: Off (current sink) (0x00)
0x4630,2: Mtr1 Enc Supply: 5V (0x01)
0x4630,3: Mtr1 Enc Type: UVW only (0x0002)
0x4630,4: Encoder Offset: 0.0Degrees (0x0000)
0x4630,5: Sin input minimum (trough) voltage: 0.9992673992674025V (0x02aa)
0x4630,6: Sin input maximum (peak) voltage: 4.000000000000013V (0x0aaa)
0x4630,7: Cos input minimum (trough) voltage: 0.9992673992674025V (0x02aa)
0x4630,8: Cos input maximum (peak) voltage: 4.000000000000013V (0x0aaa)
0x4630,9: Actual sin minimum (trough) voltage: 0.0V (0x0000)
0x4630,10: Actual sin maximum (peak) voltage: 0.0V (0x0000)
0x4630,11: Actual cos minimum (trough) voltage: 0.0V (0x0000)
0x4630,12: Actual cos maximum (peak) voltage: 0.0V (0x0000)
0x4630,13: <Subindex does not exist>
0x4630,14: 0x0001
0x4630,15: <Subindex does not exist>
0x4630,16: Encoder offset: 0.0Degrees (0x0000)
0x4630,17: <Subindex does not exist>
0x4630,18: 0x03
0x4630,19: Sin-cos / UVW latency fine adjust: 0us (0x00)
0x4630,20: Sin-cos tracking min warning voltage: 0.0V (0x0000)
0x4630,21: Sin-cos tracking max warning voltage: 5.0V (0x0500)

0x4631,0: <Subindex does not exist>

0x4632,0: <Subindex does not exist>

0x4633,0: <Subindex does not exist>

0x4634,0: <Subindex does not exist>

0x4635,0: <Subindex does not exist>

0x2920,0: 0x10
0x2920,1:  Torque applied during drive: 80.0% (0x0320)
0x2920,2:  Torque applied during a direction change: 50.0% (0x01f4)
0x2920,3:  Torque applied when neutral braking: 50.0% (0x01f4)
0x2920,4:  Torque applied when footbraking: 100.0% (0x03e8)
0x2920,5: Maximum Speed in forward direction: 780rpm (0x030c)
0x2920,6: Maximum Speed in reverse direction: 780rpm (0x030c)
0x2920,7: Ramp up rate during drive: 900.0%/s (0x2328)
0x2920,8: Ramp up rate during direction change braking: 900.0%/s (0x2328)
0x2920,9: Ramp up rate during neutral braking: 200.0%/s (0x07d0)
0x2920,10: Ramp up rate during footbraking: 200.0%/s (0x07d0)
0x2920,11: Ramp down rate during drive: 900.0%/s (0x2328)
0x2920,12: Ramp down rate during direction change braking: 200.0%/s (0x07d0)
0x2920,13: Ramp down rate during neutral braking: 200.0%/s (0x07d0)
0x2920,14: Ramp down rate during footbraking: 200.0%/s (0x07d0)
0x2920,15: Speed limit ramp up rate when in torque mode: 900rpm/s (0x0384)
0x2920,16: Speed limit ramp down rate when in torque mode: 900rpm/s (0x0384)

0x6060,0: Mode of operation selection: tq (torque mode) (0x04)

0x2900,0: Traction control mode: Torque mode (0x00)

<CONTROLLER_CONFIG>
